Symbol,Date,Open,High,Low,Close,Close_Chg,ATR,Vol10_Sig,Range_ATR,Fib_Status,EMA20_Sig,EMA20_Cnt,High_Low,Support,Break_Sup_Res,Brakeout_10,Resistance,Brakeout_20,Bull_Signal,Bear_Signal
AXISBANK,12/30/2020,632.25,634.0,618.2,625.1,-0.81,19.37,Normal Volume,0.8,,Close_GT_20EMA,4.0,HH_LL,,,,,,1.0,1.0
AXISBANK,12/31/2020,622.4,625.95,616.0,620.45,-0.74,18.69,Normal Volume,0.5,,Close_GT_20EMA,5.0,LH_LL,,,,,,1.0,1.0
AXISBANK,01/01/2021,620.25,625.45,617.55,623.8,0.54,17.92,Normal Volume,0.4,,Close_GT_20EMA,6.0,LH_HL,,,,,,1.5,0.0
AXISBANK,01/04/2021,627.8,633.0,621.3,624.7,0.14,17.48,Above Avg Volume,0.7,,Close_GT_20EMA,7.0,HH_HL,,,,,,2.0,0.0
AXISBANK,01/05/2021,618.0,667.9,618.0,664.45,6.36,19.79,Super Volume,2.5,Cls_Crs_Abv_F50,Close_GT_20EMA,8.0,HH_LL,Price_Crs_Abv_Supp,Cur_Res_Broken_Up,Breakout_10_Up,,Breakout_20_Up,8.0,0.0
AXISBANK,01/06/2021,662.0,667.15,649.15,654.25,-1.54,19.67,Above Avg Volume,0.9,,Close_GT_20EMA,9.0,LH_HL,,,,,,1.5,0.0
AXISBANK,01/07/2021,659.0,676.5,659.0,671.1,2.58,19.85,Above Avg Volume,0.9,,Close_GT_20EMA,10.0,HH_HL,,,Breakout_10_Up,,Breakout_20_Up,4.0,0.0
AXISBANK,01/08/2021,678.0,678.85,668.5,672.7,0.24,19.17,Normal Volume,0.5,,Close_GT_20EMA,11.0,HH_HL,,,,,,2.0,0.0
AXISBANK,01/11/2021,676.0,676.65,660.15,666.95,-0.85,18.98,Normal Volume,0.9,,Close_GT_20EMA,12.0,LH_LL,,,,,,1.0,1.0
AXISBANK,01/12/2021,661.3,685.0,659.25,675.7,1.31,19.46,Normal Volume,1.3,,Close_GT_20EMA,13.0,HH_LL,,,,,,2.0,0.0
AXISBANK,01/13/2021,676.0,691.2,669.05,687.8,1.79,19.66,Normal Volume,1.1,,Close_GT_20EMA,14.0,HH_HL,,Cur_Res_Broken_Up,,,,3.0,0.0
AXISBANK,01/14/2021,678.5,687.8,674.65,676.0,-1.72,19.19,Normal Volume,0.7,,Close_GT_20EMA,15.0,LH_HL,,,,Price_Crs_Blw_Prev_Res,,1.5,0.5
AXISBANK,01/15/2021,677.6,682.95,669.6,674.85,-0.17,18.77,Normal Volume,0.7,,Close_GT_20EMA,16.0,LH_LL,,,,,,1.0,1.0
AXISBANK,01/18/2021,674.45,675.0,651.15,657.0,-2.65,19.14,Normal Volume,1.2,,Close_GT_20EMA,17.0,LH_LL,,,,,,1.0,1.0
AXISBANK,01/19/2021,663.55,671.95,659.75,668.75,1.79,18.84,Normal Volume,0.6,,Close_GT_20EMA,18.0,LH_HL,,,,,,1.5,0.0
AXISBANK,01/20/2021,664.0,680.95,664.0,675.75,1.05,18.7,Normal Volume,0.9,,Close_GT_20EMA,19.0,HH_HL,Price_Abv_Supp,,,,,3.0,0.0
AXISBANK,01/21/2021,680.75,695.0,669.75,675.85,0.01,19.17,Above Avg Volume,1.3,,Close_GT_20EMA,20.0,HH_HL,,,,,,2.0,0.0
AXISBANK,01/22/2021,670.0,673.9,638.8,644.5,-4.64,20.45,Super Volume,1.7,,Cross_Blw_20EMA,0.0,LH_LL,,Cur_Sup_Broken_Down,Breakout_10_Down,,,0.0,4.0
AXISBANK,01/25/2021,654.0,668.0,639.35,658.4,2.16,21.03,Super Volume,1.4,,Cross_Abv_20EMA,1.0,LH_HL,,,,,,1.5,0.0
AXISBANK,01/27/2021,659.95,663.8,627.4,632.1,-3.99,22.13,Super Volume,1.6,,Cross_Blw_20EMA,0.0,LH_LL,,,Breakout_10_Down,,,0.0,3.0
AXISBANK,01/28/2021,622.0,674.7,616.0,670.7,6.11,24.74,Super Volume,2.4,,Cross_Abv_20EMA,1.0,HH_LL,Price_Crs_Abv_Prev_Sup,,,,,2.5,0.0
AXISBANK,01/29/2021,671.0,675.85,653.0,662.9,-1.16,24.61,Above Avg Volume,0.9,,Close_GT_20EMA,2.0,HH_HL,,,,,,2.0,0.0
AXISBANK,02/01/2021,665.0,717.0,654.35,709.35,7.01,27.33,Above Avg Volume,2.3,,Close_GT_20EMA,3.0,HH_HL,,Cur_Res_Broken_Up,Breakout_10_Up,,Breakout_20_Up,5.0,0.0
AXISBANK,02/02/2021,719.25,744.95,704.2,714.2,0.68,28.28,Above Avg Volume,1.4,,Close_GT_20EMA,4.0,HH_HL,,,,,,2.0,0.0
AXISBANK,02/03/2021,720.0,736.8,715.55,733.8,2.74,27.88,Normal Volume,0.8,,Close_GT_20EMA,5.0,LH_HL,,,,,,1.5,0.0
AXISBANK,02/04/2021,730.0,745.5,720.6,743.9,1.38,27.67,Normal Volume,0.9,,Close_GT_20EMA,6.0,HH_HL,,,,,,2.0,0.0
AXISBANK,02/05/2021,749.0,766.3,717.0,719.6,-3.27,29.21,Above Avg Volume,1.7,,Close_GT_20EMA,7.0,HH_LL,,,,,,1.0,1.0
AXISBANK,02/08/2021,726.0,747.8,726.0,736.15,2.3,29.14,Normal Volume,0.7,,Close_GT_20EMA,8.0,LH_HL,,,,,,1.5,0.0
AXISBANK,02/09/2021,735.75,750.0,726.2,742.5,0.86,28.76,Normal Volume,0.8,,Close_GT_20EMA,9.0,HH_HL,,,,,,2.0,0.0
AXISBANK,02/10/2021,741.55,746.4,726.1,734.8,-1.04,28.15,Normal Volume,0.7,,Close_GT_20EMA,10.0,LH_LL,,,,Price_Crs_Blw_Res,,1.0,2.0
AXISBANK,02/11/2021,731.0,744.15,731.0,740.1,0.72,27.08,Normal Volume,0.5,,Close_GT_20EMA,11.0,LH_HL,,,,,,1.5,0.0
AXISBANK,02/12/2021,735.5,754.7,734.55,750.4,1.39,26.59,Normal Volume,0.8,,Close_GT_20EMA,12.0,HH_HL,,Prev_Res_Broken_Up,,,,3.0,0.0
AXISBANK,02/15/2021,759.9,799.0,753.9,794.0,5.81,28.16,Above Avg Volume,1.6,,Close_GT_20EMA,13.0,HH_HL,,,Breakout_10_Up,,Breakout_20_Up,4.0,0.0
AXISBANK,02/16/2021,799.0,799.0,767.0,775.05,-2.39,28.43,Above Avg Volume,1.1,,Close_GT_20EMA,14.0,HH_HL,,,,,,2.0,0.0
AXISBANK,02/17/2021,774.0,785.0,764.3,777.75,0.35,27.88,Normal Volume,0.7,,Close_GT_20EMA,15.0,LH_LL,,,,,,1.0,1.0
AXISBANK,02/18/2021,775.0,782.0,764.0,777.0,-0.1,27.18,Above Avg Volume,0.7,,Close_GT_20EMA,16.0,LH_LL,,,,,,1.0,1.0
AXISBANK,02/19/2021,772.9,777.2,741.35,749.65,-3.52,27.79,Normal Volume,1.3,,Close_GT_20EMA,17.0,LH_LL,,,,,,1.0,1.0
WIPRO,12/10/2020,356.2,358.0,352.75,355.9,-1.0,8.14,Normal Volume,0.6,,Close_LT_20EMA,0.0,LH_LL,,,,,,0.0,2.0
WIPRO,12/11/2020,357.4,360.0,352.65,353.5,-0.67,8.08,Normal Volume,0.9,,Close_LT_20EMA,0.0,HH_LL,,,,,,0.0,2.0
WIPRO,12/14/2020,353.5,354.55,347.1,349.35,-1.17,8.04,Above Avg Volume,0.9,,Close_LT_20EMA,0.0,LH_LL,,,,,,0.0,2.0
WIPRO,12/15/2020,349.3,353.9,347.5,352.7,0.96,7.92,Normal Volume,0.8,,Close_LT_20EMA,0.0,LH_HL,Price_Crs_Abv_Supp,,,,,1.5,1.0
WIPRO,12/16/2020,353.9,358.95,353.2,358.4,1.62,7.8,Normal Volume,0.7,,Close_LT_20EMA,0.0,HH_HL,,,,,,1.0,1.0
WIPRO,12/17/2020,358.4,359.25,355.5,356.9,-0.42,7.51,Normal Volume,0.5,,Close_LT_20EMA,0.0,HH_HL,,,,,,1.0,1.0
WIPRO,12/18/2020,358.95,365.8,357.5,363.55,1.86,7.61,Super Volume,1.1,,Close_LT_20EMA,0.0,HH_HL,,Cur_Res_Broken_Up,,,,2.0,1.0
WIPRO,12/21/2020,362.5,367.45,348.35,353.95,-2.64,8.43,Normal Volume,2.3,,Close_LT_20EMA,0.0,HH_LL,Price_Crs_Abv_Supp,,,Price_Crs_Blw_Prev_Res,,1.0,2.5
WIPRO,12/22/2020,354.0,365.7,349.45,364.2,2.9,8.99,Normal Volume,1.8,,Close_LT_20EMA,0.0,LH_HL,,,,,,0.5,1.0
WIPRO,12/23/2020,374.0,387.6,371.7,385.55,5.86,10.02,Super Volume,1.6,Cls_Crs_Abv_F382,Close_GT_20EMA,1.0,HH_HL,,,Breakout_10_Up,,,4.0,0.0
WIPRO,12/24/2020,386.45,386.7,378.65,382.2,-0.87,9.88,Normal Volume,0.8,,Close_GT_20EMA,2.0,LH_HL,,,,,,1.5,0.0
WIPRO,12/28/2020,383.45,386.4,382.0,382.9,0.18,9.49,Normal Volume,0.5,,Close_GT_20EMA,3.0,LH_HL,,,,,,1.5,0.0
WIPRO,12/29/2020,384.0,390.5,383.1,385.0,0.55,9.35,Normal Volume,0.8,,Close_GT_20EMA,4.0,HH_HL,,,,,,2.0,0.0
WIPRO,12/30/2020,385.0,386.6,382.8,384.4,-0.16,8.96,Normal Volume,0.4,,Close_GT_20EMA,5.0,LH_LL,,,,,,1.0,1.0
WIPRO,12/31/2020,381.2,387.6,381.2,386.25,0.48,8.77,Normal Volume,0.7,,Close_GT_20EMA,6.0,HH_LL,Price_Crs_Abv_Supp,,,,,3.0,0.0
WIPRO,01/01/2021,385.05,390.75,385.05,388.1,0.48,8.55,Normal Volume,0.7,,Close_GT_20EMA,7.0,HH_HL,,,,,,2.0,0.0
WIPRO,01/04/2021,390.0,397.95,387.8,396.4,2.14,8.67,Normal Volume,1.2,,Close_GT_20EMA,8.0,HH_HL,,Cur_Res_Broken_Up,,,,3.0,0.0
WIPRO,01/05/2021,394.1,409.8,393.5,406.3,2.5,9.21,Super Volume,1.8,,Close_GT_20EMA,9.0,HH_HL,,,Breakout_10_Up,,Breakout_20_Up,4.0,0.0
WIPRO,01/06/2021,405.0,417.4,403.3,406.4,0.02,9.56,Super Volume,1.5,,Close_GT_20EMA,10.0,HH_HL,,,,,,2.0,0.0
WIPRO,01/07/2021,412.25,413.0,403.85,406.75,0.09,9.53,Above Avg Volume,1.0,,Close_GT_20EMA,11.0,LH_HL,,,,,,1.5,0.0
WIPRO,01/08/2021,407.5,432.65,407.25,430.2,5.77,10.7,Super Volume,2.4,,Close_GT_20EMA,12.0,HH_HL,,,Breakout_10_Up,,Breakout_20_Up,4.0,0.0
WIPRO,01/11/2021,436.0,451.0,435.0,446.8,3.86,11.42,Super Volume,1.4,,Close_GT_20EMA,13.0,HH_HL,,,Breakout_10_Up,,Breakout_20_Up,4.0,0.0
WIPRO,01/12/2021,447.95,460.75,442.4,457.7,2.44,11.92,Above Avg Volume,1.5,,Close_GT_20EMA,14.0,HH_HL,,,Breakout_10_Up,,Breakout_20_Up,4.0,0.0
WIPRO,01/13/2021,461.0,467.45,452.8,459.0,0.28,12.11,Above Avg Volume,1.2,,Close_GT_20EMA,15.0,HH_HL,,,,,,2.0,0.0
WIPRO,01/14/2021,452.0,466.0,430.0,454.35,-1.01,13.82,Super Volume,2.6,,Close_GT_20EMA,16.0,LH_LL,,,,,,1.0,1.0
WIPRO,01/15/2021,454.75,459.4,436.6,438.55,-3.48,14.46,Normal Volume,1.6,,Close_GT_20EMA,17.0,LH_HL,,,,,,1.5,0.0
WIPRO,01/18/2021,441.0,445.0,429.1,431.55,-1.6,14.56,Normal Volume,1.1,,Close_GT_20EMA,18.0,LH_LL,,,,,,1.0,1.0
WIPRO,01/19/2021,433.0,439.55,427.7,430.25,-0.3,14.37,Normal Volume,0.8,,Close_GT_20EMA,19.0,LH_LL,,,,,,1.0,1.0
WIPRO,01/20/2021,434.0,447.85,433.0,444.95,3.42,14.6,Normal Volume,1.0,,Close_GT_20EMA,20.0,HH_HL,Price_Abv_Supp,,,,,3.0,0.0
WIPRO,01/21/2021,451.6,453.45,442.3,445.8,0.19,14.35,Normal Volume,0.8,,Close_GT_20EMA,21.0,HH_HL,,,,,,2.0,0.0
WIPRO,01/22/2021,447.45,452.0,440.45,444.75,-0.24,14.15,Normal Volume,0.8,,Close_GT_20EMA,22.0,LH_LL,,,,,,1.0,1.0
WIPRO,01/25/2021,445.15,451.0,435.15,437.25,-1.69,14.27,Normal Volume,1.1,,Close_GT_20EMA,23.0,LH_LL,,,,,,1.0,1.0
WIPRO,01/27/2021,438.0,454.75,437.25,446.45,2.1,14.51,Above Avg Volume,1.2,,Close_GT_20EMA,24.0,HH_HL,,,,,,2.0,0.0
WIPRO,01/28/2021,443.25,448.6,427.3,431.9,-3.26,14.99,Normal Volume,1.4,,Close_GT_20EMA,25.0,LH_LL,,,,,,1.0,1.0
WIPRO,01/29/2021,437.4,437.7,415.55,417.9,-3.24,15.5,Normal Volume,1.4,,Cross_Blw_20EMA,0.0,LH_LL,,Cur_Sup_Broken_Down,Breakout_10_Down,,,0.0,4.0
WIPRO,02/01/2021,416.1,423.8,408.2,421.5,0.86,15.51,Normal Volume,1.0,,Close_LT_20EMA,0.0,LH_LL,,,,,,0.0,2.0
WIPRO,02/02/2021,428.0,435.55,423.65,428.35,1.63,15.4,Normal Volume,0.8,,Cross_Abv_20EMA,1.0,HH_HL,Price_Crs_Abv_Prev_Sup,,,,,2.5,0.0
WIPRO,02/03/2021,430.2,439.95,430.2,433.5,1.2,15.13,Normal Volume,0.6,,Close_GT_20EMA,2.0,HH_HL,,,,,,2.0,0.0
WIPRO,02/04/2021,433.5,436.9,428.25,429.9,-0.83,14.67,Normal Volume,0.6,,Close_GT_20EMA,3.0,LH_LL,,,,,,1.0,1.0
WIPRO,02/05/2021,432.0,433.4,420.55,425.55,-1.01,14.54,Normal Volume,0.9,,Cross_Blw_20EMA,0.0,LH_LL,,Prev_Sup_Broken_Down,,,,0.0,3.0
WIPRO,02/08/2021,430.35,437.7,426.3,435.3,2.29,14.37,Normal Volume,0.8,,Cross_Abv_20EMA,1.0,HH_HL,Price_Crs_Abv_Prev_Sup,Cur_Res_Broken_Up,,,,3.5,0.0
WIPRO,02/09/2021,440.25,451.75,435.2,439.35,0.93,14.52,Super Volume,1.1,,Close_GT_20EMA,2.0,HH_HL,,,,,,2.0,0.0
WIPRO,02/10/2021,442.0,444.15,435.0,439.0,-0.08,14.14,Normal Volume,0.6,,Close_GT_20EMA,3.0,LH_LL,,,,,,1.0,1.0
WIPRO,02/11/2021,439.0,440.5,433.4,437.0,-0.46,13.64,Normal Volume,0.5,,Close_GT_20EMA,4.0,LH_LL,,,,,,1.0,1.0
WIPRO,02/12/2021,440.0,449.2,439.6,442.0,1.14,13.54,Above Avg Volume,0.7,,Close_GT_20EMA,5.0,HH_HL,,,,,,2.0,0.0
WIPRO,02/15/2021,444.6,444.9,436.8,439.7,-0.52,13.15,Normal Volume,0.6,,Close_GT_20EMA,6.0,LH_LL,,,,,,1.0,1.0
WIPRO,02/16/2021,446.0,447.8,433.8,437.55,-0.49,13.21,Normal Volume,1.1,Cls_Crs_Abv_F382,Close_GT_20EMA,7.0,HH_LL,,,,,,2.0,1.0
WIPRO,02/17/2021,435.9,439.0,428.5,430.2,-1.68,13.01,Normal Volume,0.8,,Cross_Blw_20EMA,0.0,LH_LL,,,,Price_Crs_Blw_Prev_Res,,0.0,2.5
WIPRO,02/18/2021,430.3,436.65,429.35,432.95,0.64,12.61,Normal Volume,0.6,,Cross_Abv_20EMA,1.0,LH_HL,,,,,,1.5,0.0
WIPRO,02/19/2021,433.15,435.75,426.1,429.95,-0.69,12.4,Normal Volume,0.8,,Cross_Blw_20EMA,0.0,LH_LL,,,,,,0.0,2.0
HCLTECH,12/10/2020,870.55,877.8,865.0,866.75,-0.44,20.6,Normal Volume,0.6,,Close_LT_20EMA,0.0,LH_HL,,,,,,0.5,1.0
HCLTECH,12/11/2020,871.0,881.8,855.2,862.25,-0.52,21.03,Normal Volume,1.3,,Close_LT_20EMA,0.0,HH_LL,,,,Price_Crs_Blw_Prev_Res,,0.0,2.5
HCLTECH,12/14/2020,866.1,875.65,858.1,873.0,1.25,20.78,Normal Volume,0.8,,Close_LT_20EMA,0.0,LH_HL,,Cur_Res_Broken_Up,,,,1.5,1.0
HCLTECH,12/15/2020,874.7,889.0,870.0,886.0,1.49,20.65,Above Avg Volume,0.9,,Close_LT_20EMA,0.0,HH_HL,,,Breakout_10_Up,,,2.0,1.0
HCLTECH,12/16/2020,886.25,892.0,878.45,885.05,-0.11,20.14,Normal Volume,0.7,,Close_LT_20EMA,0.0,HH_HL,,,,,,1.0,1.0
HCLTECH,12/17/2020,887.0,887.0,877.0,879.35,-0.64,19.42,Normal Volume,0.5,,Close_LT_20EMA,0.0,LH_LL,,,,,,0.0,2.0
HCLTECH,12/18/2020,894.75,905.0,886.65,890.65,1.29,19.86,Super Volume,0.9,,Close_LT_20EMA,0.0,HH_HL,,Cur_Res_Broken_Up,,,,2.0,1.0
HCLTECH,12/21/2020,886.65,910.5,850.0,870.45,-2.27,22.77,Above Avg Volume,2.7,,Close_LT_20EMA,0.0,HH_LL,,,,,,0.0,2.0
HCLTECH,12/22/2020,879.15,919.25,872.0,913.8,4.98,24.63,Above Avg Volume,1.9,,Close_LT_20EMA,0.0,HH_HL,,,Breakout_10_Up,,,2.0,1.0
HCLTECH,12/23/2020,920.0,935.0,914.8,922.6,0.96,24.38,Above Avg Volume,0.8,,Close_GT_20EMA,1.0,HH_HL,,,Breakout_10_Up,,,3.0,0.0
HCLTECH,12/24/2020,927.95,928.25,910.7,919.35,-0.35,23.89,Normal Volume,0.7,,Close_GT_20EMA,2.0,LH_LL,,,,,,1.0,1.0
HCLTECH,12/28/2020,925.0,927.5,913.5,921.8,0.27,23.19,Normal Volume,0.6,,Close_GT_20EMA,3.0,LH_HL,,,,,,1.5,0.0
HCLTECH,12/29/2020,929.0,945.0,925.25,935.9,1.53,23.19,Normal Volume,0.9,,Close_GT_20EMA,4.0,HH_HL,,,Breakout_10_Up,,Breakout_20_Up,4.0,0.0
HCLTECH,12/30/2020,938.0,950.0,931.0,940.7,0.51,22.89,Normal Volume,0.8,,Close_GT_20EMA,5.0,HH_HL,,,,,,2.0,0.0
HCLTECH,12/31/2020,939.05,949.85,935.0,946.15,0.58,22.31,Normal Volume,0.7,,Close_GT_20EMA,6.0,LH_HL,,,,,,1.5,0.0
HCLTECH,01/01/2021,942.0,955.5,942.0,950.5,0.46,21.69,Normal Volume,0.6,,Close_GT_20EMA,7.0,HH_HL,,,,,,2.0,0.0
HCLTECH,01/04/2021,959.0,984.7,952.65,980.4,3.15,22.58,Normal Volume,1.4,,Close_GT_20EMA,8.0,HH_HL,,,Breakout_10_Up,,Breakout_20_Up,4.0,0.0
HCLTECH,01/05/2021,967.2,995.8,967.2,991.35,1.12,23.01,Above Avg Volume,1.2,,Close_GT_20EMA,9.0,HH_HL,,,Breakout_10_Up,,Breakout_20_Up,4.0,0.0
HCLTECH,01/06/2021,997.9,998.0,966.1,978.2,-1.33,23.64,Above Avg Volume,1.3,,Close_GT_20EMA,10.0,HH_LL,,,,,,1.0,1.0
HCLTECH,01/07/2021,988.0,988.2,959.4,962.55,-1.6,24.01,Above Avg Volume,1.2,,Close_GT_20EMA,11.0,LH_LL,,,,,,1.0,1.0
HCLTECH,01/08/2021,974.9,1003.5,970.0,994.65,3.33,25.22,Above Avg Volume,1.3,,Close_GT_20EMA,12.0,HH_HL,,Cur_Res_Broken_Up,,,,3.0,0.0
HCLTECH,01/11/2021,1015.0,1059.05,1008.0,1055.1,6.08,28.02,Super Volume,1.8,,Close_GT_20EMA,13.0,HH_HL,,,Breakout_10_Up,,Breakout_20_Up,4.0,0.0
HCLTECH,01/12/2021,1052.0,1065.05,1038.7,1062.1,0.66,27.9,Above Avg Volume,0.9,,Close_GT_20EMA,14.0,HH_HL,,,Breakout_10_Up,,Breakout_20_Up,4.0,0.0
HCLTECH,01/13/2021,1064.0,1067.0,1041.0,1055.95,-0.58,27.77,Above Avg Volume,0.9,,Close_GT_20EMA,15.0,HH_HL,,,,,,2.0,0.0
HCLTECH,01/14/2021,1049.0,1049.0,1006.6,1027.7,-2.68,29.31,Super Volume,1.4,,Close_GT_20EMA,16.0,LH_LL,,,,,,1.0,1.0
HCLTECH,01/15/2021,1047.65,1052.85,984.0,989.8,-3.69,32.13,Super Volume,2.1,,Close_GT_20EMA,17.0,HH_LL,,,,Price_Crs_Blw_Prev_Res,,1.0,1.5
HCLTECH,01/18/2021,1000.0,1004.95,976.9,981.5,-0.84,31.84,Above Avg Volume,0.9,,Close_GT_20EMA,18.0,LH_LL,,,,,,1.0,1.0
HCLTECH,01/19/2021,988.0,997.0,979.35,983.85,0.24,30.83,Normal Volume,0.6,,Close_GT_20EMA,19.0,LH_HL,,,,,,1.5,0.0
HCLTECH,01/20/2021,991.75,1009.65,987.55,999.25,1.57,30.47,Normal Volume,0.7,Cls_Crs_Abv_F50,Close_GT_20EMA,20.0,HH_HL,Price_Abv_Supp,Prev_Res_Broken_Up,,,,5.0,0.0
HCLTECH,01/21/2021,1009.0,1020.0,982.95,993.3,-0.6,30.94,Normal Volume,1.2,Cls_Crs_Abv_F50,Close_GT_20EMA,21.0,HH_LL,,,,,,2.0,1.0
HCLTECH,01/22/2021,991.7,1004.0,981.4,985.8,-0.76,30.34,Normal Volume,0.7,,Close_GT_20EMA,22.0,LH_LL,,,,,,1.0,1.0
HCLTECH,01/25/2021,997.0,997.0,941.0,947.5,-3.89,32.17,Normal Volume,1.7,,Cross_Blw_20EMA,0.0,LH_LL,,Cur_Sup_Broken_Down,,,,0.0,3.0
HCLTECH,01/27/2021,952.1,963.25,942.5,955.5,0.84,31.36,Normal Volume,0.7,,Close_LT_20EMA,0.0,LH_HL,,,,,,0.5,1.0
HCLTECH,01/28/2021,948.8,952.4,930.1,933.95,-2.26,30.93,Normal Volume,0.7,,Close_LT_20EMA,0.0,LH_LL,,,Breakout_10_Down,,,0.0,3.0
HCLTECH,01/29/2021,941.0,949.5,909.5,914.0,-2.14,31.58,Normal Volume,1.3,,Close_LT_20EMA,0.0,LH_LL,,,Breakout_10_Down,,Breakout_20_Down,0.0,4.0
HCLTECH,02/01/2021,919.0,933.75,896.35,928.35,1.57,32.0,Above Avg Volume,1.2,,Close_LT_20EMA,0.0,LH_LL,,,,,,0.0,2.0
HCLTECH,02/02/2021,947.0,963.0,935.55,954.65,2.83,32.19,Above Avg Volume,0.9,,Close_LT_20EMA,0.0,HH_HL,,,,,,1.0,1.0
HCLTECH,02/03/2021,966.0,973.3,952.55,959.9,0.55,31.37,Normal Volume,0.7,,Close_LT_20EMA,0.0,HH_HL,,,,,,1.0,1.0
HCLTECH,02/04/2021,964.7,970.45,950.15,957.65,-0.23,30.58,Normal Volume,0.7,,Close_LT_20EMA,0.0,LH_LL,,,,,,0.0,2.0
HCLTECH,02/05/2021,960.8,963.9,940.05,946.15,-1.2,30.1,Normal Volume,0.8,,Close_LT_20EMA,0.0,LH_LL,,,,,,0.0,2.0
HCLTECH,02/08/2021,955.0,964.4,941.35,957.75,1.23,29.59,Normal Volume,0.8,,Close_LT_20EMA,0.0,HH_HL,,,,,,1.0,1.0
HCLTECH,02/09/2021,965.0,981.9,946.6,951.6,-0.64,30.0,Above Avg Volume,1.2,,Close_LT_20EMA,0.0,HH_HL,,,,,,1.0,1.0
HCLTECH,02/10/2021,955.05,965.1,946.15,959.45,0.82,29.21,Normal Volume,0.6,,Cross_Abv_20EMA,1.0,LH_LL,,,,,,1.0,1.0
HCLTECH,02/11/2021,959.45,972.5,953.05,970.4,1.14,28.52,Normal Volume,0.7,,Close_GT_20EMA,2.0,HH_HL,Price_Crs_Abv_Cur_Res,Cur_Res_Broken_Up,,,,4.0,0.0
HCLTECH,02/12/2021,975.0,986.5,957.6,960.4,-1.03,28.54,Above Avg Volume,1.0,,Close_GT_20EMA,3.0,HH_HL,,,,Price_Crs_Blw_Prev_Res,,2.0,0.5
HCLTECH,02/15/2021,970.0,971.25,950.1,954.65,-0.6,28.01,Normal Volume,0.8,Cls_Crs_Abv_F382,Cross_Blw_20EMA,0.0,LH_LL,Price_Crs_Abv_Supp,,,,,2.0,2.0
HCLTECH,02/16/2021,957.0,962.25,944.1,952.3,-0.25,27.31,Normal Volume,0.7,Cls_Crs_Abv_F382,Close_LT_20EMA,0.0,LH_LL,Price_Crs_Abv_Supp,,,,,2.0,2.0
HCLTECH,02/17/2021,952.0,958.4,941.0,943.2,-0.96,26.6,Normal Volume,0.7,Cls_Crs_Abv_F50,Close_LT_20EMA,0.0,LH_LL,,Cur_Sup_Broken_Down,,,,1.0,3.0
HCLTECH,02/18/2021,944.0,956.75,938.35,948.1,0.52,26.02,Normal Volume,0.7,Cls_Crs_Abv_F50,Close_LT_20EMA,0.0,LH_LL,,,,,,1.0,2.0
HCLTECH,02/19/2021,950.0,958.0,944.45,950.15,0.22,25.13,Above Avg Volume,0.5,,Close_LT_20EMA,0.0,HH_HL,,,,,,1.0,1.0
NESTLEIND,12/10/2020,17607.0,18404.0,17562.2,18352.7,4.46,475.32,Above Avg Volume,1.8,,Close_LT_20EMA,0.0,HH_HL,Price_Crs_Abv_Supp,Cur_Res_Broken_Up,Breakout_10_Up,,,4.0,1.0
NESTLEIND,12/11/2020,18300.0,18460.0,18200.0,18401.1,0.26,459.94,Normal Volume,0.6,,Close_LT_20EMA,0.0,HH_HL,,,,,,1.0,1.0
NESTLEIND,12/14/2020,18354.7,18679.0,18300.0,18591.8,1.04,454.16,Normal Volume,0.8,,Close_LT_20EMA,0.0,HH_HL,,,Breakout_10_Up,,,2.0,1.0
NESTLEIND,12/15/2020,18460.3,18550.0,18130.85,18189.9,-2.16,454.64,Normal Volume,0.9,,Close_LT_20EMA,0.0,LH_LL,,,,,,0.0,2.0
NESTLEIND,12/16/2020,18398.0,18734.95,18250.15,18323.45,0.73,461.1,Above Avg Volume,1.1,,Close_LT_20EMA,0.0,HH_HL,,,,,,1.0,1.0
NESTLEIND,12/17/2020,18338.0,18395.15,18136.8,18305.35,-0.1,446.62,Normal Volume,0.6,,Close_LT_20EMA,0.0,LH_LL,,,,,,0.0,2.0
NESTLEIND,12/18/2020,18395.0,18599.0,18158.0,18362.75,0.31,446.22,Super Volume,1.0,,Close_LT_20EMA,0.0,HH_HL,Price_Crs_Abv_Supp,,,,,2.0,1.0
NESTLEIND,12/21/2020,18262.75,18525.0,18101.0,18192.6,-0.93,444.63,Normal Volume,1.0,,Close_LT_20EMA,0.0,LH_LL,,Cur_Sup_Broken_Down,,,,0.0,3.0
NESTLEIND,12/22/2020,18200.0,18665.0,18000.0,18553.55,1.98,460.37,Normal Volume,1.4,,Close_LT_20EMA,0.0,HH_LL,Price_Crs_Abv_Supp,,,,,2.0,1.0
NESTLEIND,12/23/2020,18555.05,18812.0,18514.95,18732.7,0.97,448.71,Normal Volume,0.7,,Close_GT_20EMA,1.0,HH_HL,,Cur_Res_Broken_Up,,,,3.0,0.0
NESTLEIND,12/24/2020,18612.2,18830.0,18372.6,18566.35,-0.89,449.33,Normal Volume,1.0,,Close_GT_20EMA,2.0,HH_LL,,,,,,1.0,1.0
NESTLEIND,12/28/2020,18844.0,18844.0,18520.0,18597.35,0.17,440.37,Normal Volume,0.7,,Close_GT_20EMA,3.0,HH_HL,,,,,,2.0,0.0
